epoch,learningRate,trainLoss,valLoss,trainAccuracy,trainMacroPrecision,trainMacroRecall,trainMacroF1,trainWeightedF1,valAccuracy,valMacroPrecision,valMacroRecall,valMacroF1,valWeightedF1
11,0.001,0.36092515839917505,1.1182724417472372,0.8714676390154968,0.8718929998936411,0.8872528527239991,0.8780269020858141,0.8714710710001016,0.6979591836734694,0.6771461539679042,0.6829609148237147,0.6735574095054989,0.7038532927230011
12,0.001,0.35008948970732084,1.0606607636626886,0.8723792160437557,0.8713318550676611,0.8840300551883761,0.8764564913363139,0.8727246379009069,0.7183673469387755,0.682091469008666,0.7256671393663465,0.6915675239033652,0.7227554024188491
13,0.001,0.3741478144905191,1.0145634665781138,0.854147675478578,0.8486751024936062,0.8718751818748212,0.8581646087742332,0.8536851561566503,0.7306122448979592,0.6928352357689315,0.7349170493692028,0.7036606798171877,0.7339069626804658
14,0.001,0.35657610562897424,0.9361024720328195,0.8614402917046491,0.8566363376348879,0.8739610350795322,0.8634832416688042,0.8612749840862202,0.7224489795918367,0.6957399398483451,0.7334001760689102,0.7052472551747732,0.7273543622935977
15,0.001,0.36549296309541546,0.9178040188186023,0.8559708295350957,0.8421204371089863,0.8738979548892979,0.8543966130586442,0.8562684134986607,0.7795918367346939,0.7507001761553477,0.7706525569650234,0.7584566612483403,0.7803787104584043
16,0.001,0.29078966737771533,0.9977228169538537,0.8969917958067457,0.8955666996661722,0.912557584325404,0.9028182536973782,0.8972189480691651,0.7387755102040816,0.6965749120160885,0.7147711232134101,0.6994935997021833,0.7416945094126964
17,0.001,0.2823716863351403,1.0104164396013533,0.8906107566089334,0.8863349897145546,0.9075593206225788,0.8953724000601762,0.8903870750358934,0.7387755102040816,0.7047738904904155,0.7198913820603344,0.7077948847286359,0.7427644729304929
18,0.001,0.3470800388044081,1.0409753556154213,0.8623518687329079,0.8674771889397794,0.8772270787619508,0.871696994269636,0.8627824719032718,0.7387755102040816,0.7126919767764838,0.7278828513678229,0.7160617447686413,0.741873533144469
19,0.001,0.28698595165663016,1.027159054425298,0.8887876025524157,0.8880885435513804,0.9044422050806148,0.8953992923610333,0.88893895079763,0.7551020408163265,0.7125511597175872,0.7397829113199165,0.7199724311527973,0.7577207877547351
20,0.0005,0.2262769440764607,0.9079772671874689,0.9134001823154057,0.9155580691705603,0.9282080110165386,0.9205551273314859,0.9135740981783916,0.763265306122449,0.7271541531409952,0.7510612578941124,0.734701809293974,0.7654827289155447
21,0.0005,0.22237197501939757,0.9630190469780747,0.9179580674567,0.9195032816085295,0.9277442343804418,0.923343215115489,0.9180507377760097,0.7836734693877551,0.7463776276276276,0.7760666704841586,0.7555003041070093,0.7858766496309916
22,0.0005,0.18950025594658274,0.9408370801380702,0.9225159525979946,0.9241222522445679,0.935892683220232,0.9295195847641377,0.9226354786770946,0.7836734693877551,0.7566364386786922,0.7763912094926783,0.7636016779526108,0.7860545778993094
23,0.0005,0.1593739660414328,0.9693701276973802,0.9398359161349134,0.9457569443626576,0.9480349820014252,0.946759327102875,0.9398779659744718,0.7836734693877551,0.752027942576723,0.779504988869489,0.7617583490808643,0.7849057854795322
24,0.0005,0.16626999152988983,0.9467317347623864,0.9343664539653601,0.9447535197985731,0.9452391379149442,0.9444474696985906,0.9347992972976417,0.7591836734693878,0.7199046417413396,0.7507322666958959,0.7289017969501814,0.7623018611175316
25,0.0005,0.1295349020103405,0.9160142066527386,0.9553327256153145,0.9594216568179154,0.9634140763019886,0.9613465884866358,0.9553709370174681,0.8,0.7734469460079216,0.7914763361366854,0.7805929176668157,0.8008065729993481
26,0.0005,0.14573818858145798,0.9763203606313589,0.935278030993619,0.9377919271353846,0.9458089492618723,0.9415002432251783,0.9353307571433805,0.8,0.7845078024956074,0.7932426004875833,0.7878192204730842,0.7999682570471114
27,0.0005,0.14504831442533023,1.0305122793937216,0.9462169553327257,0.9440569721404962,0.9547648121403133,0.9491031714211391,0.9462446424222196,0.746938775510204,0.7044196184957398,0.7374178565924833,0.7134402166611132,0.751854165985549
28,0.0005,0.13082177837870831,0.9752988148708732,0.9443938012762079,0.9484971684012979,0.9525810875368851,0.9501400677421138,0.9445395919861799,0.7714285714285715,0.733277027027027,0.7583040025522236,0.7428606796737937,0.7730546540489465
29,0.0005,0.18272943635799718,1.0963019322375862,0.9279854147675478,0.9206160637661901,0.9402736668320443,0.9282529680183506,0.9281485653810018,0.7387755102040816,0.701228147634275,0.7330078178088085,0.7071326670555038,0.7439957463824788
30,0.0005,0.14721412626634214,1.067415501633469,0.9443938012762079,0.9479592282545718,0.9518179617737593,0.949517987775132,0.9444241629052292,0.7510204081632653,0.7135689502512149,0.7525221560704187,0.7231435843168018,0.7567631644810698
31,0.00025,0.16212615329999758,1.0765270135840592,0.935278030993619,0.9380081499592386,0.9480223225078533,0.9424165458325354,0.9353914727617633,0.763265306122449,0.7304002970646382,0.7672782915162094,0.7412750898588821,0.7672625875882192
32,0.00025,0.14922478820860333,1.0081235773709356,0.9407474931631723,0.9454448985488244,0.9479645325369193,0.946515194472667,0.9407919138659372,0.7877551020408163,0.7500134952766532,0.77027534981942,0.7574348862122561,0.7891988010743369
33,0.00025,0.11157371401243461,0.9925830437212574,0.9580674567000912,0.9601996712988751,0.9649289563519715,0.9623046125946866,0.9582980943902946,0.7795918367346939,0.7422209352461436,0.7707430009664233,0.7525350142094807,0.7821316390964441
34,0.00025,0.11557000720620482,1.0016147234001938,0.95897903372835,0.9635769824650738,0.9646639921202498,0.9638206611062078,0.9591502976426419,0.7755102040816326,0.746648453885296,0.7686248224159464,0.7554768696379309,0.7762050363606161
35,0.000125,0.10133310316390304,0.9953874836162645,0.9571558796718322,0.9611155148464086,0.9652291695427611,0.9629840191582782,0.9571957692016192,0.7755102040816326,0.7486871924371924,0.7712126055771057,0.7545729135386608,0.7764082537101303
36,0.000125,0.09552758210826812,0.9759864568710327,0.9626253418413856,0.9680741356194488,0.969935697267625,0.9689067459219706,0.9626906841195735,0.7795918367346939,0.7482123016735641,0.7769597320138871,0.7572234814170299,0.7803192974094882
37,0.000125,0.10157982052839552,0.9918019270410343,0.9580674567000912,0.9640927570669714,0.9636558312863777,0.9637398245147518,0.958254444456183,0.7755102040816326,0.7412922635178734,0.7639462358953696,0.7489298222488259,0.7770518262609641
38,0.000125,0.0901263745513523,0.9788728130107023,0.968094804010939,0.9719085732072773,0.9734442583611523,0.9725285962991869,0.9682382476860678,0.7795918367346939,0.7377688643996074,0.7703218978444076,0.748711085061581,0.7816994876911583
39,6.25e-05,0.07696507613063402,0.9820754177716313,0.9717411121239745,0.9749900392005655,0.9778403386597599,0.9763081010432599,0.9717062563047402,0.7795918367346939,0.740495642701525,0.7679270979812532,0.748084123928085,0.7816375580571733
40,6.25e-05,0.09088778925028951,1.0005724843667478,0.9653600729261622,0.9658386442822845,0.9708895255905924,0.9682326515786622,0.9653523516967107,0.7795918367346939,0.7437534345879079,0.7642896761858219,0.7496162360456581,0.7805203611812584
41,6.25e-05,0.08429480936979312,0.9997499183732637,0.96718322698268,0.9705016287231086,0.9729676056396906,0.9716521594202066,0.9672516052441318,0.7755102040816326,0.7331746031746031,0.7597851716813174,0.741160492004453,0.7779898452257868
42,6.25e-05,0.0826770250321304,1.0031442457315873,0.9699179580674567,0.9747215202750187,0.9745169886574004,0.974465030922755,0.9699959445594913,0.7714285714285715,0.735517758488719,0.7540380452445358,0.7410204722382701,0.7725103481108648
43,3.125e-05,0.08763637739414504,0.9823896276707552,0.9662716499544212,0.9717777479083901,0.9725193446354449,0.9720333915682479,0.9663445027276039,0.7836734693877551,0.743592517669125,0.7687941806903265,0.750661885614006,0.7858920143110099
44,3.125e-05,0.07880049867516446,0.9999770213146599,0.96718322698268,0.9700410177865031,0.974079610978169,0.9719013277168186,0.9672774371846152,0.7755102040816326,0.7352310355036323,0.7597851716813174,0.7428322969020643,0.7776087209736948
45,3.125e-05,0.07955449132236873,1.0089289134862471,0.96718322698268,0.968817600986648,0.9739043424853397,0.9712453382838753,0.9672499589768524,0.7795918367346939,0.7437018550720129,0.7672985624689969,0.751308378514261,0.781025794933358
46,3.125e-05,0.08580973472042093,0.9985856790931857,0.9644484958979034,0.9673091427699819,0.9714114649924622,0.969292066766465,0.9644467664153548,0.7755102040816326,0.7324711508535038,0.7615514360322152,0.7432450735222389,0.7783711166404776
